config_id	sample_id	iter	delta
9	2	46	0.011508
9	2	47	0.010673
9	2	48	0.009860
9	2	49	0.009078
9	2	50	0.008333
9	2	51	0.007628
9	2	52	0.006966
9	2	53	0.006348
9	2	54	0.005773
9	2	55	0.005241
9	2	56	0.004749
9	2	57	0.004296
9	2	58	0.003879
9	2	59	0.003497
9	2	60	0.003147
9	2	61	0.002827
9	2	62	0.002535
9	2	63	0.002268
9	2	64	0.002025
9	2	65	0.001805
9	2	66	0.001604
9	2	67	0.001422
9	2	68	0.001258
9	2	69	0.001109
9	2	70	0.000975
9	2	71	0.000854
9	2	72	0.000745
9	2	73	0.000648
9	2	74	0.000618
9	2	75	0.000590
9	2	76	0.000561
9	2	77	0.000530
9	2	78	0.000499
9	2	79	0.000467
9	2	80	0.000436
9	2	81	0.000405
9	2	82	0.000375
9	2	83	0.000346
9	2	84	0.000319
9	2	85	0.000292
9	2	86	0.000267
9	2	87	0.000244
9	2	88	0.000222
9	2	89	0.000201
9	2	90	0.000182
9	2	91	0.000164
9	2	92	0.000147
9	2	93	0.000132
9	2	94	0.000118
9	2	95	0.000105
9	2	96	0.000093
9	2	97	0.000083
9	2	98	0.000073
9	2	99	0.000064
9	3	0	0.032335
9	3	1	0.029297
9	3	2	0.026501
9	3	3	0.023939
9	3	4	0.021600
9	3	5	0.019469
9	3	6	0.017532
9	3	7	0.015773
9	3	8	0.014176
9	3	9	0.012727
9	3	10	0.011412
9	3	11	0.010218
9	3	12	0.009134
9	3	13	0.008150
9	3	14	0.007256
9	3	15	0.006652
9	3	16	0.006126
9	3	17	0.005662
9	3	18	0.005253
9	3	19	0.004892
9	3	20	0.004573
9	3	21	0.004293
9	3	22	0.004046
9	3	23	0.003828
9	3	24	0.003637
9	3	25	0.003470
9	3	26	0.003323
9	3	27	0.003194
9	3	28	0.003082
9	3	29	0.002991
9	3	30	0.002977
9	3	31	0.002964
9	3	32	0.002953
9	3	33	0.002944
9	3	34	0.002937
9	3	35	0.002932
9	3	36	0.002929
9	3	37	0.002929
9	3	38	0.002930
9	3	39	0.002933
9	3	40	0.002938
9	3	41	0.002945
9	3	42	0.002954
9	3	43	0.002964
9	3	44	0.002976
9	3	45	0.002989
9	3	46	0.003004
9	3	47	0.003020
9	3	48	0.003038
9	3	49	0.003056
9	3	50	0.003076
9	3	51	0.003097
9	3	52	0.003119
9	3	53	0.003141
9	3	54	0.003164
9	3	55	0.003188
9	3	56	0.003212
9	3	57	0.003237
9	3	58	0.003262
9	3	59	0.003287
9	3	60	0.003312
9	3	61	0.003337
9	3	62	0.003362
9	3	63	0.003387
9	3	64	0.003411
9	3	65	0.003434
9	3	66	0.003457
9	3	67	0.003479
9	3	68	0.003500
9	3	69	0.003520
9	3	70	0.003539
9	3	71	0.003556
9	3	72	0.003571
9	3	73	0.003585
9	3	74	0.003597
9	3	75	0.003607
9	3	76	0.003614
9	3	77	0.003620
9	3	78	0.003623
9	3	79	0.003624
9	3	80	0.003621
9	3	81	0.003617
9	3	82	0.003609
9	3	83	0.003599
9	3	84	0.003585
9	3	85	0.003569
9	3	86	0.003549
9	3	87	0.003539
9	3	88	0.003529
9	3	89	0.003516
9	3	90	0.003499
9	3	91	0.003479
9	3	92	0.003456
9	3	93	0.003429
9	3	94	0.003399
9	3	95	0.003366
9	3	96	0.003330
9	3	97	0.003290
9	3	98	0.003248
9	3	99	0.003203
10	0	0	0.027059
10	0	1	0.022236
10	0	2	0.019341
10	0	3	0.017352
10	0	4	0.015650
10	0	5	0.014151
10	0	6	0.012803
10	0	7	0.011577
10	0	8	0.010454
10	0	9	0.009423
10	0	10	0.008477
10	0	11	0.007611
10	0	12	0.006822
10	0	13	0.006104
10	0	14	0.005456
10	0	15	0.004873
10	0	16	0.004843
10	0	17	0.004948
10	0	18	0.004979
10	0	19	0.004952
10	0	20	0.004880
10	0	21	0.004772
10	0	22	0.004640
10	0	23	0.004490
10	0	24	0.004329
10	0	25	0.004162
10	0	26	0.003992
10	0	27	0.003824
10	0	28	0.003660
10	0	29	0.003501
10	0	30	0.003348
10	0	31	0.003204
10	0	32	0.003067
10	0	33	0.002938
10	0	34	0.002818
10	0	35	0.002706
10	0	36	0.002603
10	0	37	0.002507
10	0	38	0.002418
10	0	39	0.002337
10	0	40	0.002262
10	0	41	0.002194
10	0	42	0.002131
10	0	43	0.002073
10	0	44	0.002020
10	0	45	0.001972
10	0	46	0.001927
10	0	47	0.001886
10	0	48	0.001849
10	0	49	0.001815
10	0	50	0.001783
10	0	51	0.001754
10	0	52	0.001728
10	0	53	0.001703
10	0	54	0.001681
10	0	55	0.001661
10	0	56	0.001642
10	0	57	0.001625
10	0	58	0.001610
10	0	59	0.001596
10	0	60	0.001584
10	0	61	0.001572
10	0	62	0.001562
10	0	63	0.001554
10	0	64	0.001546
10	0	65	0.001539
10	0	66	0.001534
10	0	67	0.001529
10	0	68	0.001525
10	0	69	0.001522
10	0	70	0.001520
10	0	71	0.001519
10	0	72	0.001519
10	0	73	0.001519
10	0	74	0.001521
10	0	75	0.001523
10	0	76	0.001525
10	0	77	0.001529
10	0	78	0.001533
10	0	79	0.001538
10	0	80	0.001543
10	0	81	0.001550
10	0	82	0.001557
10	0	83	0.001564
10	0	84	0.001573
10	0	85	0.001582
10	0	86	0.001591
10	0	87	0.001602
10	0	88	0.001613
10	0	89	0.001624
10	0	90	0.001637
10	0	91	0.001650
10	0	92	0.001664
10	0	93	0.001678
10	0	94	0.001693
10	0	95	0.001709
10	0	96	0.001726
10	0	97	0.001743
10	0	98	0.001761
10	0	99	0.001780
10	1	0	0.026553
10	1	1	0.022714
10	1	2	0.020373
10	1	3	0.018316
10	1	4	0.016488
10	1	5	0.014850
10	1	6	0.013374
10	1	7	0.012041
10	1	8	0.010837
10	1	9	0.009749
10	1	10	0.008767
10	1	11	0.007883
10	1	12	0.007089
10	1	13	0.006908
10	1	14	0.007247
10	1	15	0.007453
10	1	16	0.007552
10	1	17	0.007568
10	1	18	0.007521
10	1	19	0.007426
10	1	20	0.007299
10	1	21	0.007151
10	1	22	0.006992
10	1	23	0.006829
10	1	24	0.006667
10	1	25	0.006510
10	1	26	0.006362
10	1	27	0.006223
10	1	28	0.006096
10	1	29	0.005981
10	1	30	0.005879
10	1	31	0.005791
10	1	32	0.005716
10	1	33	0.005654
10	1	34	0.005605
10	1	35	0.005570
10	1	36	0.005547
10	1	37	0.005535
10	1	38	0.005535
10	1	39	0.005544
10	1	40	0.005564
10	1	41	0.005593
10	1	42	0.005632
10	1	43	0.005679
10	1	44	0.005735
10	1	45	0.005800
10	1	46	0.005872
10	1	47	0.005952
10	1	48	0.006040
10	1	49	0.006134
10	1	50	0.006235
10	1	51	0.006342
10	1	52	0.006454
10	1	53	0.006572
10	1	54	0.006695
10	1	55	0.006822
10	1	56	0.006953
10	1	57	0.007086
10	1	58	0.007221
10	1	59	0.007357
10	1	60	0.007493
10	1	61	0.007629
10	1	62	0.007762
10	1	63	0.007891
10	1	64	0.008016
10	1	65	0.008134
10	1	66	0.008245
10	1	67	0.008347
10	1	68	0.008437
10	1	69	0.008516
10	1	70	0.008580
10	1	71	0.008629
10	1	72	0.008661
10	1	73	0.008675
10	1	74	0.008671
10	1	75	0.008646
10	1	76	0.008601
10	1	77	0.008535
10	1	78	0.008449
10	1	79	0.008341
10	1	80	0.008213
10	1	81	0.008064
10	1	82	0.007897
10	1	83	0.007712
10	1	84	0.007510
10	1	85	0.007294
10	1	86	0.007063
10	1	87	0.006821
10	1	88	0.006569
10	1	89	0.006309
10	1	90	0.006043
10	1	91	0.005772
10	1	92	0.005498
10	1	93	0.005224
10	1	94	0.004950
10	1	95	0.004678
10	1	96	0.004410
10	1	97	0.004147
10	1	98	0.003890
10	1	99	0.003639
10	2	0	0.047065
10	2	1	0.042850
10	2	2	0.038761
10	2	3	0.034937
10	2	4	0.031439
10	2	5	0.028281
10	2	6	0.025449
10	2	7	0.022911
10	2	8	0.020631
10	2	9	0.018574
10	2	10	0.016703
10	2	11	0.014989
10	2	12	0.013405
10	2	13	0.012059
10	2	14	0.012307
10	2	15	0.012428
10	2	16	0.012462
10	2	17	0.012436
10	2	18	0.012372
10	2	19	0.012287
10	2	20	0.012192
10	2	21	0.012095
10	2	22	0.012000
10	2	23	0.011910
10	2	24	0.011825
10	2	25	0.011744
10	2	26	0.011666
10	2	27	0.011587
10	2	28	0.011505
10	2	29	0.011416
10	2	30	0.011316
10	2	31	0.011204
10	2	32	0.011074
10	2	33	0.010926
10	2	34	0.010757
10	2	35	0.010564
10	2	36	0.010348
10	2	37	0.010107
10	2	38	0.009841
10	2	39	0.009551
10	2	40	0.009239
10	2	41	0.008907
10	2	42	0.008556
10	2	43	0.008191
10	2	44	0.007814
10	2	45	0.007428
10	2	46	0.007037
10	2	47	0.006643
10	2	48	0.006330
10	2	49	0.006035
10	2	50	0.005737
10	2	51	0.005439
10	2	52	0.005144
10	2	53	0.004853
10	2	54	0.004567
10	2	55	0.004289
10	2	56	0.004020
10	2	57	0.003761
10	2	58	0.003512
10	2	59	0.003274
10	2	60	0.003048
10	2	61	0.002833
10	2	62	0.002629
10	2	63	0.002437
10	2	64	0.002256
10	2	65	0.002086
10	2	66	0.001927
10	2	67	0.001778
10	2	68	0.001640
10	2	69	0.001510
10	2	70	0.001390
10	2	71	0.001278
10	2	72	0.001174
10	2	73	0.001078
10	2	74	0.000989
10	2	75	0.000907
10	2	76	0.000831
10	2	77	0.000760
10	2	78	0.000696
10	2	79	0.000636
10	2	80	0.000581
10	2	81	0.000531
10	2	82	0.000485
10	2	83	0.000442
10	2	84	0.000403
10	2	85	0.000367
10	2	86	0.000335
10	2	87	0.000305
10	2	88	0.000277
10	2	89	0.000252
10	2	90	0.000229
10	2	91	0.000208
10	2	92	0.000189
10	2	93	0.000172
10	2	94	0.000156
10	2	95	0.000141
10	2	96	0.000128
10	2	97	0.000116
10	2	98	0.000105
10	2	99	0.000095
10	3	0	0.033033
10	3	1	0.029147
10	3	2	0.025995
10	3	3	0.023341
10	3	4	0.021038
10	3	5	0.018995
10	3	6	0.017156
10	3	7	0.015486
10	3	8	0.013964
10	3	9	0.012574
10	3	10	0.011306
10	3	11	0.010152
10	3	12	0.009106
10	3	13	0.008160
10	3	14	0.007308
10	3	15	0.006545
10	3	16	0.005863
10	3	17	0.005257
10	3	18	0.005179
10	3	19	0.005119
10	3	20	0.005017
10	3	21	0.004885
10	3	22	0.004732
10	3	23	0.004565
10	3	24	0.004389
10	3	25	0.004209
10	3	26	0.004029
10	3	27	0.003852
10	3	28	0.003680
10	3	29	0.003513
10	3	30	0.003354
10	3	31	0.003203
10	3	32	0.003060
10	3	33	0.002925
10	3	34	0.002799
10	3	35	0.002681
10	3	36	0.002572
10	3	37	0.002470
10	3	38	0.002375
10	3	39	0.002287
10	3	40	0.002205
10	3	41	0.002129
10	3	42	0.002058
10	3	43	0.001992
10	3	44	0.001931
10	3	45	0.001873
10	3	46	0.001820
10	3	47	0.001770
10	3	48	0.001724
10	3	49	0.001680
10	3	50	0.001639
10	3	51	0.001601
10	3	52	0.001565
10	3	53	0.001531
10	3	54	0.001500
10	3	55	0.001470
10	3	56	0.001441
10	3	57	0.001415
10	3	58	0.001389
10	3	59	0.001366
10	3	60	0.001343
10	3	61	0.001322
10	3	62	0.001301
10	3	63	0.001282
10	3	64	0.001264
10	3	65	0.001247
10	3	66	0.001230
10	3	67	0.001214
10	3	68	0.001199
10	3	69	0.001185
10	3	70	0.001172
10	3	71	0.001159
10	3	72	0.001147
10	3	73	0.001135
10	3	74	0.001124
10	3	75	0.001113
10	3	76	0.001103
10	3	77	0.001093
10	3	78	0.001084
10	3	79	0.001075
10	3	80	0.001067
10	3	81	0.001059
10	3	82	0.001051
10	3	83	0.001044
10	3	84	0.001037
10	3	85	0.001031
10	3	86	0.001025
10	3	87	0.001019
10	3	88	0.001013
10	3	89	0.001008
10	3	90	0.001003
10	3	91	0.000998
10	3	92	0.000994
10	3	93	0.000990
10	3	94	0.000986
10	3	95	0.000982
10	3	96	0.000978
10	3	97	0.000975
10	3	98	0.000972
10	3	99	0.000969
11	0	0	0.018833
11	0	1	0.015751
11	0	2	0.014025
11	0	3	0.012547
11	0	4	0.011258
11	0	5	0.010122
11	0	6	0.009109
11	0	7	0.008202
11	0	8	0.007387
11	0	9	0.006651
11	0	10	0.005987
11	0	11	0.005388
11	0	12	0.004847
11	0	13	0.004359
11	0	14	0.003920
11	0	15	0.003526
11	0	16	0.003171
11	0	17	0.002854
11	0	18	0.002744
11	0	19	0.002768
11	0	20	0.002761
11	0	21	0.002729
11	0	22	0.002678
11	0	23	0.002612
11	0	24	0.002535
11	0	25	0.002450
11	0	26	0.002359
11	0	27	0.002266
11	0	28	0.002171
11	0	29	0.002075
11	0	30	0.001981
11	0	31	0.001888
11	0	32	0.001798
11	0	33	0.001711
11	0	34	0.001627
11	0	35	0.001546
11	0	36	0.001469
11	0	37	0.001395
11	0	38	0.001325
11	0	39	0.001259
11	0	40	0.001195
11	0	41	0.001136
11	0	42	0.001079
11	0	43	0.001026
11	0	44	0.000975
11	0	45	0.000928
11	0	46	0.000883
11	0	47	0.000840
11	0	48	0.000800
11	0	49	0.000762
11	0	50	0.000726
11	0	51	0.000692
11	0	52	0.000660
11	0	53	0.000630
11	0	54	0.000602
11	0	55	0.000575
11	0	56	0.000549
11	0	57	0.000525
11	0	58	0.000502
11	0	59	0.000480
11	0	60	0.000459
11	0	61	0.000440
11	0	62	0.000421
11	0	63	0.000403
11	0	64	0.000386
11	0	65	0.000370
11	0	66	0.000355
11	0	67	0.000340
11	0	68	0.000327
11	0	69	0.000313
11	0	70	0.000301
11	0	71	0.000289
11	0	72	0.000277
11	0	73	0.000266
11	0	74	0.000256
11	0	75	0.000246
11	0	76	0.000236
11	0	77	0.000227
11	0	78	0.000218
11	0	79	0.000210
11	0	80	0.000202
11	0	81	0.000194
11	0	82	0.000187
11	0	83	0.000179
11	0	84	0.000173
11	0	85	0.000166
11	0	86	0.000160
11	0	87	0.000154
11	0	88	0.000148
11	0	89	0.000142
11	0	90	0.000137
11	0	91	0.000132
11	0	92	0.000127
11	0	93	0.000122
11	0	94	0.000118
11	0	95	0.000113
11	0	96	0.000109
11	0	97	0.000105
11	0	98	0.000101
11	0	99	0.000098
11	1	0	0.033765
11	1	1	0.030115
11	1	2	0.026960
11	1	3	0.024194
11	1	4	0.021743
11	1	5	0.019556
11	1	6	0.017597
11	1	7	0.015840
11	1	8	0.014263
11	1	9	0.012852
11	1	10	0.011591
11	1	11	0.010469
11	1	12	0.009472
11	1	13	0.008591
11	1	14	0.007816
11	1	15	0.007538
11	1	16	0.007582
11	1	17	0.007585
11	1	18	0.007561
11	1	19	0.007521
11	1	20	0.007472
11	1	21	0.007422
11	1	22	0.007373
11	1	23	0.007330
11	1	24	0.007295
11	1	25	0.007268
11	1	26	0.007250
11	1	27	0.007242
11	1	28	0.007244
11	1	29	0.007254
11	1	30	0.007273
11	1	31	0.007299
11	1	32	0.007332
11	1	33	0.007370
11	1	34	0.007413
11	1	35	0.007460
11	1	36	0.007508
11	1	37	0.007557
11	1	38	0.007606
11	1	39	0.007653
11	1	40	0.007697
11	1	41	0.007736
11	1	42	0.007768
11	1	43	0.007794
11	1	44	0.007810
11	1	45	0.007816
11	1	46	0.007811
11	1	47	0.007793
11	1	48	0.007761
11	1	49	0.007715
11	1	50	0.007653
11	1	51	0.007575
11	1	52	0.007480
11	1	53	0.007368
11	1	54	0.007240
11	1	55	0.007095
11	1	56	0.006934
11	1	57	0.006759
11	1	58	0.006570
11	1	59	0.006369
11	1	60	0.006156
11	1	61	0.005935
11	1	62	0.005705
11	1	63	0.005469
11	1	64	0.005227
11	1	65	0.004980
11	1	66	0.004733
11	1	67	0.004485
11	1	68	0.004240
11	1	69	0.003999
11	1	70	0.003764
11	1	71	0.003534
11	1	72	0.003312
11	1	73	0.003099
11	1	74	0.002894
11	1	75	0.002698
11	1	76	0.002511
11	1	77	0.002334
11	1	78	0.002167
11	1	79	0.002009
11	1	80	0.001860
11	1	81	0.001720
11	1	82	0.001590
11	1	83	0.001467
11	1	84	0.001353
11	1	85	0.001247
11	1	86	0.001148
11	1	87	0.001057
11	1	88	0.000977
11	1	89	0.000908
11	1	90	0.000842
11	1	91	0.000781
11	1	92	0.000724
11	1	93	0.000671
11	1	94	0.000621
11	1	95	0.000575
11	1	96	0.000531
11	1	97	0.000491
11	1	98	0.000454
11	1	99	0.000420
11	2	0	0.032489
11	2	1	0.028967
11	2	2	0.025925
11	2	3	0.023260
11	2	4	0.020900
11	2	5	0.018796
11	2	6	0.016912
11	2	7	0.015219
11	2	8	0.013698
11	2	9	0.012330
11	2	10	0.011103
11	2	11	0.010002
11	2	12	0.009017
11	2	13	0.008136
11	2	14	0.007351
11	2	15	0.006653
11	2	16	0.006032
11	2	17	0.005482
11	2	18	0.005403
11	2	19	0.005363
11	2	20	0.005307
11	2	21	0.005243
11	2	22	0.005174
11	2	23	0.005106
11	2	24	0.005041
11	2	25	0.004981
11	2	26	0.004927
11	2	27	0.004881
11	2	28	0.004843
11	2	29	0.004812
11	2	30	0.004790
11	2	31	0.004776
11	2	32	0.004770
11	2	33	0.004772
11	2	34	0.004782
11	2	35	0.004799
11	2	36	0.004823
11	2	37	0.004854
11	2	38	0.004892
11	2	39	0.004935
11	2	40	0.004984
11	2	41	0.005039
11	2	42	0.005099
11	2	43	0.005164
11	2	44	0.005234
11	2	45	0.005308
11	2	46	0.005386
11	2	47	0.005467
11	2	48	0.005551
11	2	49	0.005638
11	2	50	0.005728
11	2	51	0.005818
11	2	52	0.005910
11	2	53	0.006003
11	2	54	0.006095
11	2	55	0.006187
11	2	56	0.006277
11	2	57	0.006364
11	2	58	0.006448
11	2	59	0.006528
11	2	60	0.006603
11	2	61	0.006671
11	2	62	0.006733
11	2	63	0.006787
11	2	64	0.006831
11	2	65	0.006866
11	2	66	0.006889
11	2	67	0.006901
11	2	68	0.006900
11	2	69	0.006885
11	2	70	0.006856
11	2	71	0.006813
11	2	72	0.006755
11	2	73	0.006682
11	2	74	0.006595
11	2	75	0.006494
11	2	76	0.006379
11	2	77	0.006250
11	2	78	0.006110
11	2	79	0.005957
11	2	80	0.005792
11	2	81	0.005616
11	2	82	0.005432
11	2	83	0.005241
11	2	84	0.005044
11	2	85	0.004844
11	2	86	0.004642
11	2	87	0.004439
11	2	88	0.004237
11	2	89	0.004036
11	2	90	0.003838
11	2	91	0.003643
11	2	92	0.003453
11	2	93	0.003268
11	2	94	0.003088
11	2	95	0.002914
11	2	96	0.002747
11	2	97	0.002586
11	2	98	0.002431
11	2	99	0.002284
11	3	0	0.048446
11	3	1	0.043328
11	3	2	0.038849
11	3	3	0.034891
11	3	4	0.031368
11	3	5	0.028217
11	3	6	0.025390
11	3	7	0.022850
11	3	8	0.020565
11	3	9	0.018508
11	3	10	0.016658
11	3	11	0.014994
11	3	12	0.013497
11	3	13	0.012152
11	3	14	0.010943
11	3	15	0.009857
11	3	16	0.008881
11	3	17	0.008005
11	3	18	0.007219
11	3	19	0.006512
11	3	20	0.005877
11	3	21	0.005307
11	3	22	0.004795
11	3	23	0.004334
11	3	24	0.003920
11	3	25	0.003547
11	3	26	0.003211
11	3	27	0.002909
11	3	28	0.002637
11	3	29	0.002392
11	3	30	0.002171
11	3	31	0.001972
11	3	32	0.001792
11	3	33	0.001629
11	3	34	0.001482
11	3	35	0.001350
11	3	36	0.001230
11	3	37	0.001121
11	3	38	0.001025
11	3	39	0.000944
11	3	40	0.000871
11	3	41	0.000804
11	3	42	0.000743
11	3	43	0.000687
11	3	44	0.000638
11	3	45	0.000605
11	3	46	0.000574
11	3	47	0.000544
11	3	48	0.000517
11	3	49	0.000491
11	3	50	0.000467
11	3	51	0.000445
11	3	52	0.000423
11	3	53	0.000403
11	3	54	0.000384
11	3	55	0.000367
11	3	56	0.000350
11	3	57	0.000334
11	3	58	0.000319
11	3	59	0.000305
11	3	60	0.000291
11	3	61	0.000278
11	3	62	0.000266
11	3	63	0.000255
11	3	64	0.000244
11	3	65	0.000233
11	3	66	0.000223
11	3	67	0.000214
11	3	68	0.000205
11	3	69	0.000196
11	3	70	0.000188
11	3	71	0.000180
11	3	72	0.000173
11	3	73	0.000166
11	3	74	0.000159
11	3	75	0.000152
11	3	76	0.000146
11	3	77	0.000140
11	3	78	0.000134
11	3	79	0.000129
11	3	80	0.000124
11	3	81	0.000119
11	3	82	0.000114
11	3	83	0.000109
11	3	84	0.000105
11	3	85	0.000101
11	3	86	0.000097
11	3	87	0.000093
11	3	88	0.000089
11	3	89	0.000086
11	3	90	0.000082
11	3	91	0.000079
11	3	92	0.000076
11	3	93	0.000073
11	3	94	0.000070
11	3	95	0.000067
11	3	96	0.000065
11	3	97	0.000062
11	3	98	0.000060
11	3	99	0.000057
12	0	0	0.010144
12	0	1	0.009097
12	0	2	0.008163
12	0	3	0.007330
12	0	4	0.006585
12	0	5	0.005919
12	0	6	0.005324
12	0	7	0.004790
12	0	8	0.004311
12	0	9	0.003882
12	0	10	0.003496
12	0	11	0.003150
12	0	12	0.002839
12	0	13	0.002559
12	0	14	0.002307
12	0	15	0.002080
12	0	16	0.001877
12	0	17	0.001693
12	0	18	0.001527
12	0	19	0.001378
12	0	20	0.001244
12	0	21	0.001123
12	0	22	0.001014
12	0	23	0.000915
12	0	24	0.000827
12	0	25	0.000747
12	0	26	0.000674
12	0	27	0.000609
12	0	28	0.000550
12	0	29	0.000497
12	0	30	0.000449
12	0	31	0.000406
12	0	32	0.000367
12	0	33	0.000332
12	0	34	0.000300
12	0	35	0.000271
12	0	36	0.000245
12	0	37	0.000222
12	0	38	0.000201
12	0	39	0.000181
12	0	40	0.000164
12	0	41	0.000149
12	0	42	0.000134
12	0	43	0.000122
12	0	44	0.000110
12	0	45	0.000100
12	0	46	0.000090
12	0	47	0.000082
12	0	48	0.000074
12	0	49	0.000067
12	0	50	0.000061
12	0	51	0.000055
12	0	52	0.000050
12	0	53	0.000045
12	0	54	0.000041
12	0	55	0.000037
12	0	56	0.000034
12	0	57	0.000031
12	0	58	0.000028
12	0	59	0.000025
12	0	60	0.000023
12	0	61	0.000021
12	0	62	0.000019
12	0	63	0.000017
12	0	64	0.000016
12	0	65	0.000014
12	0	66	0.000013
12	0	67	0.000012
12	0	68	0.000011
12	0	69	0.000010
12	0	70	0.000009
12	0	71	0.000008
12	0	72	0.000007
12	0	73	0.000007
12	0	74	0.000006
12	0	75	0.000005
12	0	76	0.000005
12	0	77	0.000005
12	0	78	0.000004
12	0	79	0.000004
12	0	80	0.000003
12	0	81	0.000003
12	0	82	0.000003
12	0	83	0.000003
12	0	84	0.000002
12	0	85	0.000002
12	0	86	0.000002
12	0	87	0.000002
12	0	88	0.000002
12	0	89	0.000002
12	0	90	0.000002
12	0	91	0.000001
12	0	92	0.000001
12	0	93	0.000001
12	0	94	0.000001
12	0	95	0.000001
12	0	96	0.000001
12	0	97	0.000001
12	0	98	0.000001
12	0	99	0.000001
12	1	0	0.051607
12	1	1	0.046434
12	1	2	0.041769
12	1	3	0.037550
12	1	4	0.033728
12	1	5	0.030257
12	1	6	0.027102
12	1	7	0.024229
12	1	8	0.021612
12	1	9	0.019229
12	1	10	0.017061
12	1	11	0.015402
12	1	12	0.015355
12	1	13	0.015180
12	1	14	0.014904
12	1	15	0.014552
12	1	16	0.014143
12	1	17	0.013692
12	1	18	0.013212
12	1	19	0.012711
12	1	20	0.012196
12	1	21	0.011673
12	1	22	0.011147
12	1	23	0.010622
12	1	24	0.010100
12	1	25	0.009585
12	1	26	0.009078
12	1	27	0.008582
12	1	28	0.008098
12	1	29	0.007629
12	1	30	0.007174
12	1	31	0.006736
12	1	32	0.006314
12	1	33	0.005910
12	1	34	0.005524
12	1	35	0.005155
12	1	36	0.004805
12	1	37	0.004473
12	1	38	0.004159
12	1	39	0.003862
12	1	40	0.003583
12	1	41	0.003321
12	1	42	0.003074
12	1	43	0.002844
12	1	44	0.002629
12	1	45	0.002428
12	1	46	0.002241
12	1	47	0.002067
12	1	48	0.001905
12	1	49	0.001755
12	1	50	0.001616
12	1	51	0.001487
12	1	52	0.001367
12	1	53	0.001257
12	1	54	0.001155
12	1	55	0.001061
12	1	56	0.000975
12	1	57	0.000896
12	1	58	0.000825
12	1	59	0.000759
12	1	60	0.000699
12	1	61	0.000643
12	1	62	0.000591
12	1	63	0.000544
12	1	64	0.000500
12	1	65	0.000459
12	1	66	0.000422
12	1	67	0.000388
12	1	68	0.000356
12	1	69	0.000327
12	1	70	0.000301
12	1	71	0.000276
12	1	72	0.000253
12	1	73	0.000233
12	1	74	0.000213
12	1	75	0.000196
12	1	76	0.000180
12	1	77	0.000165
12	1	78	0.000151
12	1	79	0.000139
12	1	80	0.000127
12	1	81	0.000117
12	1	82	0.000107
12	1	83	0.000098
12	1	84	0.000090
12	1	85	0.000083
12	1	86	0.000076
12	1	87	0.000070
12	1	88	0.000064
12	1	89	0.000058
12	1	90	0.000054
12	1	91	0.000049
12	1	92	0.000045
12	1	93	0.000041
12	1	94	0.000038
12	1	95	0.000035
12	1	96	0.000032
12	1	97	0.000029
12	1	98	0.000027
12	1	99	0.000024
12	2	0	0.058284
12	2	1	0.052409
12	2	2	0.047086
12	2	3	0.042244
12	2	4	0.037821
12	2	5	0.033769
12	2	6	0.030050
12	2	7	0.026635
12	2	8	0.023501
12	2	9	0.020632
12	2	10	0.018017
12	2	11	0.017205
12	2	12	0.016860
12	2	13	0.016397
12	2	14	0.015848
12	2	15	0.015238
12	2	16	0.014587
12	2	17	0.013911
12	2	18	0.013221
12	2	19	0.012527
12	2	20	0.011835
12	2	21	0.011152
12	2	22	0.010484
12	2	23	0.009832
12	2	24	0.009201
12	2	25	0.008593
12	2	26	0.008010
12	2	27	0.007452
12	2	28	0.006921
12	2	29	0.006418
12	2	30	0.005942
12	2	31	0.005493
12	2	32	0.005072
12	2	33	0.004676
12	2	34	0.004306
12	2	35	0.003962
12	2	36	0.003640
12	2	37	0.003342
12	2	38	0.003065
12	2	39	0.002809
12	2	40	0.002572
12	2	41	0.002353
12	2	42	0.002152
12	2	43	0.001966
12	2	44	0.001795
12	2	45	0.001639
12	2	46	0.001495
12	2	47	0.001363
12	2	48	0.001242
12	2	49	0.001131
12	2	50	0.001030
12	2	51	0.000938
12	2	52	0.000853
12	2	53	0.000776
12	2	54	0.000706
12	2	55	0.000641
12	2	56	0.000583
12	2	57	0.000530
12	2	58	0.000481
12	2	59	0.000437
12	2	60	0.000397
12	2	61	0.000360
12	2	62	0.000327
12	2	63	0.000297
12	2	64	0.000271
12	2	65	0.000249
12	2	66	0.000229
12	2	67	0.000210
12	2	68	0.000193
12	2	69	0.000177
12	2	70	0.000162
12	2	71	0.000149
12	2	72	0.000137
12	2	73	0.000125
12	2	74	0.000115
12	2	75	0.000105
12	2	76	0.000096
12	2	77	0.000088
12	2	78	0.000081
12	2	79	0.000074
12	2	80	0.000068
12	2	81	0.000062
12	2	82	0.000057
12	2	83	0.000052
12	2	84	0.000047
12	2	85	0.000043
12	2	86	0.000040
12	2	87	0.000036
12	2	88	0.000033
12	2	89	0.000030
12	2	90	0.000028
12	2	91	0.000025
12	2	92	0.000023
12	2	93	0.000021
12	2	94	0.000019
12	2	95	0.000018
12	2	96	0.000016
12	2	97	0.000015
12	2	98	0.000013
12	2	99	0.000012
12	3	0	0.086411
12	3	1	0.077742
12	3	2	0.069912
12	3	3	0.062821
12	3	4	0.056394
12	3	5	0.050570
12	3	6	0.045302
12	3	7	0.040547
12	3	8	0.036269
12	3	9	0.032432
12	3	10	0.029000
12	3	11	0.025941
12	3	12	0.023228
12	3	13	0.020980
12	3	14	0.018933
12	3	15	0.017067
12	3	16	0.015368
