config_id	sample_id	iter	delta
0	1	13	0.000019
0	1	14	0.000010
0	1	15	0.000005
0	1	16	0.000002
0	1	17	0.000001
0	1	18	0.000000
0	1	19	0.000000
0	1	20	0.000000
0	1	21	0.000000
0	1	22	0.000000
0	1	23	0.000000
0	1	24	0.000000
0	1	25	0.000000
0	1	26	0.000000
0	1	27	0.000000
0	1	28	0.000000
0	1	29	0.000000
0	1	30	0.000000
0	1	31	0.000000
0	1	32	0.000000
0	1	33	0.000000
0	1	34	0.000000
0	1	35	0.000000
0	1	36	0.000000
0	1	37	0.000000
0	1	38	0.000000
0	1	39	0.000000
0	1	40	0.000000
0	1	41	0.000000
0	1	42	0.000000
0	1	43	0.000000
0	1	44	0.000000
0	1	45	0.000000
0	1	46	0.000000
0	1	47	0.000000
0	1	48	0.000000
0	1	49	0.000000
0	1	50	0.000000
0	1	51	0.000000
0	1	52	0.000000
0	1	53	0.000000
0	1	54	0.000000
0	1	55	0.000000
0	1	56	0.000000
0	1	57	0.000000
0	1	58	0.000000
0	1	59	0.000000
0	1	60	0.000000
0	1	61	0.000000
0	1	62	0.000000
0	1	63	0.000000
0	1	64	0.000000
0	1	65	0.000000
0	1	66	0.000000
0	1	67	0.000000
0	1	68	0.000000
0	1	69	0.000000
0	1	70	0.000000
0	1	71	0.000000
0	1	72	0.000000
0	1	73	0.000000
0	1	74	0.000000
0	1	75	0.000000
0	1	76	0.000000
0	1	77	0.000000
0	1	78	0.000000
0	1	79	0.000000
0	1	80	0.000000
0	1	81	0.000000
0	1	82	0.000000
0	1	83	0.000000
0	1	84	0.000000
0	1	85	0.000000
0	1	86	0.000000
0	1	87	0.000000
0	1	88	0.000000
0	1	89	0.000000
0	1	90	0.000000
0	1	91	0.000000
0	1	92	0.000000
0	1	93	0.000000
0	1	94	0.000000
0	1	95	0.000000
0	1	96	0.000000
0	1	97	0.000000
0	1	98	0.000000
0	1	99	0.000000
0	2	0	0.178183
0	2	1	0.086839
0	2	2	0.041640
0	2	3	0.019701
0	2	4	0.009200
0	2	5	0.004236
0	2	6	0.001920
0	2	7	0.000907
0	2	8	0.000481
0	2	9	0.000252
0	2	10	0.000131
0	2	11	0.000068
0	2	12	0.000035
0	2	13	0.000018
0	2	14	0.000009
0	2	15	0.000004
0	2	16	0.000002
0	2	17	0.000001
0	2	18	0.000001
0	2	19	0.000000
0	2	20	0.000000
0	2	21	0.000000
0	2	22	0.000000
0	2	23	0.000000
0	2	24	0.000000
0	2	25	0.000000
0	2	26	0.000000
0	2	27	0.000000
0	2	28	0.000000
0	2	29	0.000000
0	2	30	0.000000
0	2	31	0.000000
0	2	32	0.000000
0	2	33	0.000000
0	2	34	0.000000
0	2	35	0.000000
0	2	36	0.000000
0	2	37	0.000000
0	2	38	0.000000
0	2	39	0.000000
0	2	40	0.000000
0	2	41	0.000000
0	2	42	0.000000
0	2	43	0.000000
0	2	44	0.000000
0	2	45	0.000000
0	2	46	0.000000
0	2	47	0.000000
0	2	48	0.000000
0	2	49	0.000000
0	2	50	0.000000
0	2	51	0.000000
0	2	52	0.000000
0	2	53	0.000000
0	2	54	0.000000
0	2	55	0.000000
0	2	56	0.000000
0	2	57	0.000000
0	2	58	0.000000
0	2	59	0.000000
0	2	60	0.000000
0	2	61	0.000000
0	2	62	0.000000
0	2	63	0.000000
0	2	64	0.000000
0	2	65	0.000000
0	2	66	0.000000
0	2	67	0.000000
0	2	68	0.000000
0	2	69	0.000000
0	2	70	0.000000
0	2	71	0.000000
0	2	72	0.000000
0	2	73	0.000000
0	2	74	0.000000
0	2	75	0.000000
0	2	76	0.000000
0	2	77	0.000000
0	2	78	0.000000
0	2	79	0.000000
0	2	80	0.000000
0	2	81	0.000000
0	2	82	0.000000
0	2	83	0.000000
0	2	84	0.000000
0	2	85	0.000000
0	2	86	0.000000
0	2	87	0.000000
0	2	88	0.000000
0	2	89	0.000000
0	2	90	0.000000
0	2	91	0.000000
0	2	92	0.000000
0	2	93	0.000000
0	2	94	0.000000
0	2	95	0.000000
0	2	96	0.000000
0	2	97	0.000000
0	2	98	0.000000
0	2	99	0.000000
0	3	0	0.183650
0	3	1	0.095244
0	3	2	0.048972
0	3	3	0.024901
0	3	4	0.012521
0	3	5	0.006227
0	3	6	0.003064
0	3	7	0.001491
0	3	8	0.000717
0	3	9	0.000341
0	3	10	0.000160
0	3	11	0.000074
0	3	12	0.000037
0	3	13	0.000020
0	3	14	0.000010
0	3	15	0.000005
0	3	16	0.000003
0	3	17	0.000001
0	3	18	0.000001
0	3	19	0.000000
0	3	20	0.000000
0	3	21	0.000000
0	3	22	0.000000
0	3	23	0.000000
0	3	24	0.000000
0	3	25	0.000000
0	3	26	0.000000
0	3	27	0.000000
0	3	28	0.000000
0	3	29	0.000000
0	3	30	0.000000
0	3	31	0.000000
0	3	32	0.000000
0	3	33	0.000000
0	3	34	0.000000
0	3	35	0.000000
0	3	36	0.000000
0	3	37	0.000000
0	3	38	0.000000
0	3	39	0.000000
0	3	40	0.000000
0	3	41	0.000000
0	3	42	0.000000
0	3	43	0.000000
0	3	44	0.000000
0	3	45	0.000000
0	3	46	0.000000
0	3	47	0.000000
0	3	48	0.000000
0	3	49	0.000000
0	3	50	0.000000
0	3	51	0.000000
0	3	52	0.000000
0	3	53	0.000000
0	3	54	0.000000
0	3	55	0.000000
0	3	56	0.000000
0	3	57	0.000000
0	3	58	0.000000
0	3	59	0.000000
0	3	60	0.000000
0	3	61	0.000000
0	3	62	0.000000
0	3	63	0.000000
0	3	64	0.000000
0	3	65	0.000000
0	3	66	0.000000
0	3	67	0.000000
0	3	68	0.000000
0	3	69	0.000000
0	3	70	0.000000
0	3	71	0.000000
0	3	72	0.000000
0	3	73	0.000000
0	3	74	0.000000
0	3	75	0.000000
0	3	76	0.000000
0	3	77	0.000000
0	3	78	0.000000
0	3	79	0.000000
0	3	80	0.000000
0	3	81	0.000000
0	3	82	0.000000
0	3	83	0.000000
0	3	84	0.000000
0	3	85	0.000000
0	3	86	0.000000
0	3	87	0.000000
0	3	88	0.000000
0	3	89	0.000000
0	3	90	0.000000
0	3	91	0.000000
0	3	92	0.000000
0	3	93	0.000000
0	3	94	0.000000
0	3	95	0.000000
0	3	96	0.000000
0	3	97	0.000000
0	3	98	0.000000
0	3	99	0.000000
1	0	0	0.182364
1	0	1	0.091743
1	0	2	0.045420
1	0	3	0.022114
1	0	4	0.010579
1	0	5	0.004966
1	0	6	0.002282
1	0	7	0.001023
1	0	8	0.000445
1	0	9	0.000220
1	0	10	0.000118
1	0	11	0.000062
1	0	12	0.000032
1	0	13	0.000017
1	0	14	0.000008
1	0	15	0.000004
1	0	16	0.000002
1	0	17	0.000001
1	0	18	0.000000
1	0	19	0.000000
1	0	20	0.000000
1	0	21	0.000000
1	0	22	0.000000
1	0	23	0.000000
1	0	24	0.000000
1	0	25	0.000000
1	0	26	0.000000
1	0	27	0.000000
1	0	28	0.000000
1	0	29	0.000000
1	0	30	0.000000
1	0	31	0.000000
1	0	32	0.000000
1	0	33	0.000000
1	0	34	0.000000
1	0	35	0.000000
1	0	36	0.000000
1	0	37	0.000000
1	0	38	0.000000
1	0	39	0.000000
1	0	40	0.000000
1	0	41	0.000000
1	0	42	0.000000
1	0	43	0.000000
1	0	44	0.000000
1	0	45	0.000000
1	0	46	0.000000
1	0	47	0.000000
1	0	48	0.000000
1	0	49	0.000000
1	0	50	0.000000
1	0	51	0.000000
1	0	52	0.000000
1	0	53	0.000000
1	0	54	0.000000
1	0	55	0.000000
1	0	56	0.000000
1	0	57	0.000000
1	0	58	0.000000
1	0	59	0.000000
1	0	60	0.000000
1	0	61	0.000000
1	0	62	0.000000
1	0	63	0.000000
1	0	64	0.000000
1	0	65	0.000000
1	0	66	0.000000
1	0	67	0.000000
1	0	68	0.000000
1	0	69	0.000000
1	0	70	0.000000
1	0	71	0.000000
1	0	72	0.000000
1	0	73	0.000000
1	0	74	0.000000
1	0	75	0.000000
1	0	76	0.000000
1	0	77	0.000000
1	0	78	0.000000
1	0	79	0.000000
1	0	80	0.000000
1	0	81	0.000000
1	0	82	0.000000
1	0	83	0.000000
1	0	84	0.000000
1	0	85	0.000000
1	0	86	0.000000
1	0	87	0.000000
1	0	88	0.000000
1	0	89	0.000000
1	0	90	0.000000
1	0	91	0.000000
1	0	92	0.000000
1	0	93	0.000000
1	0	94	0.000000
1	0	95	0.000000
1	0	96	0.000000
1	0	97	0.000000
1	0	98	0.000000
1	0	99	0.000000
1	1	0	0.177548
1	1	1	0.084946
1	1	2	0.039313
1	1	3	0.017583
1	1	4	0.007559
1	1	5	0.003691
1	1	6	0.002006
1	1	7	0.001063
1	1	8	0.000551
1	1	9	0.000280
1	1	10	0.000140
1	1	11	0.000068
1	1	12	0.000033
1	1	13	0.000015
1	1	14	0.000008
1	1	15	0.000005
1	1	16	0.000003
1	1	17	0.000001
1	1	18	0.000001
1	1	19	0.000000
1	1	20	0.000000
1	1	21	0.000000
1	1	22	0.000000
1	1	23	0.000000
1	1	24	0.000000
1	1	25	0.000000
1	1	26	0.000000
1	1	27	0.000000
1	1	28	0.000000
1	1	29	0.000000
1	1	30	0.000000
1	1	31	0.000000
1	1	32	0.000000
1	1	33	0.000000
1	1	34	0.000000
1	1	35	0.000000
1	1	36	0.000000
1	1	37	0.000000
1	1	38	0.000000
1	1	39	0.000000
1	1	40	0.000000
1	1	41	0.000000
1	1	42	0.000000
1	1	43	0.000000
1	1	44	0.000000
1	1	45	0.000000
1	1	46	0.000000
1	1	47	0.000000
1	1	48	0.000000
1	1	49	0.000000
1	1	50	0.000000
1	1	51	0.000000
1	1	52	0.000000
1	1	53	0.000000
1	1	54	0.000000
1	1	55	0.000000
1	1	56	0.000000
1	1	57	0.000000
1	1	58	0.000000
1	1	59	0.000000
1	1	60	0.000000
1	1	61	0.000000
1	1	62	0.000000
1	1	63	0.000000
1	1	64	0.000000
1	1	65	0.000000
1	1	66	0.000000
1	1	67	0.000000
1	1	68	0.000000
1	1	69	0.000000
1	1	70	0.000000
1	1	71	0.000000
1	1	72	0.000000
1	1	73	0.000000
1	1	74	0.000000
1	1	75	0.000000
1	1	76	0.000000
1	1	77	0.000000
1	1	78	0.000000
1	1	79	0.000000
1	1	80	0.000000
1	1	81	0.000000
1	1	82	0.000000
1	1	83	0.000000
1	1	84	0.000000
1	1	85	0.000000
1	1	86	0.000000
1	1	87	0.000000
1	1	88	0.000000
1	1	89	0.000000
1	1	90	0.000000
1	1	91	0.000000
1	1	92	0.000000
1	1	93	0.000000
1	1	94	0.000000
1	1	95	0.000000
1	1	96	0.000000
1	1	97	0.000000
1	1	98	0.000000
1	1	99	0.000000
1	2	0	0.179650
1	2	1	0.085862
1	2	2	0.040084
1	2	3	0.018385
1	2	4	0.008284
1	2	5	0.003657
1	2	6	0.001721
1	2	7	0.000922
1	2	8	0.000487
1	2	9	0.000253
1	2	10	0.000130
1	2	11	0.000066
1	2	12	0.000033
1	2	13	0.000017
1	2	14	0.000008
1	2	15	0.000004
1	2	16	0.000002
1	2	17	0.000001
1	2	18	0.000000
1	2	19	0.000000
1	2	20	0.000000
1	2	21	0.000000
1	2	22	0.000000
1	2	23	0.000000
1	2	24	0.000000
1	2	25	0.000000
1	2	26	0.000000
1	2	27	0.000000
1	2	28	0.000000
1	2	29	0.000000
1	2	30	0.000000
1	2	31	0.000000
1	2	32	0.000000
1	2	33	0.000000
1	2	34	0.000000
1	2	35	0.000000
1	2	36	0.000000
1	2	37	0.000000
1	2	38	0.000000
1	2	39	0.000000
1	2	40	0.000000
1	2	41	0.000000
1	2	42	0.000000
1	2	43	0.000000
1	2	44	0.000000
1	2	45	0.000000
1	2	46	0.000000
1	2	47	0.000000
1	2	48	0.000000
1	2	49	0.000000
1	2	50	0.000000
1	2	51	0.000000
1	2	52	0.000000
1	2	53	0.000000
1	2	54	0.000000
1	2	55	0.000000
1	2	56	0.000000
1	2	57	0.000000
1	2	58	0.000000
1	2	59	0.000000
1	2	60	0.000000
1	2	61	0.000000
1	2	62	0.000000
1	2	63	0.000000
1	2	64	0.000000
1	2	65	0.000000
1	2	66	0.000000
1	2	67	0.000000
1	2	68	0.000000
1	2	69	0.000000
1	2	70	0.000000
1	2	71	0.000000
1	2	72	0.000000
1	2	73	0.000000
1	2	74	0.000000
1	2	75	0.000000
1	2	76	0.000000
1	2	77	0.000000
1	2	78	0.000000
1	2	79	0.000000
1	2	80	0.000000
1	2	81	0.000000
1	2	82	0.000000
1	2	83	0.000000
1	2	84	0.000000
1	2	85	0.000000
1	2	86	0.000000
1	2	87	0.000000
1	2	88	0.000000
1	2	89	0.000000
1	2	90	0.000000
1	2	91	0.000000
1	2	92	0.000000
1	2	93	0.000000
1	2	94	0.000000
1	2	95	0.000000
1	2	96	0.000000
1	2	97	0.000000
1	2	98	0.000000
1	2	99	0.000000
1	3	0	0.185447
1	3	1	0.095799
1	3	2	0.049069
1	3	3	0.024901
1	3	4	0.012515
1	3	5	0.006227
1	3	6	0.003068
1	3	7	0.001497
1	3	8	0.000722
1	3	9	0.000345
1	3	10	0.000163
1	3	11	0.000076
1	3	12	0.000039
1	3	13	0.000021
1	3	14	0.000011
1	3	15	0.000006
1	3	16	0.000003
1	3	17	0.000002
1	3	18	0.000001
1	3	19	0.000000
1	3	20	0.000000
1	3	21	0.000000
1	3	22	0.000000
1	3	23	0.000000
1	3	24	0.000000
1	3	25	0.000000
1	3	26	0.000000
1	3	27	0.000000
1	3	28	0.000000
1	3	29	0.000000
1	3	30	0.000000
1	3	31	0.000000
1	3	32	0.000000
1	3	33	0.000000
1	3	34	0.000000
1	3	35	0.000000
1	3	36	0.000000
1	3	37	0.000000
1	3	38	0.000000
1	3	39	0.000000
1	3	40	0.000000
1	3	41	0.000000
1	3	42	0.000000
1	3	43	0.000000
1	3	44	0.000000
1	3	45	0.000000
1	3	46	0.000000
1	3	47	0.000000
1	3	48	0.000000
1	3	49	0.000000
1	3	50	0.000000
1	3	51	0.000000
1	3	52	0.000000
1	3	53	0.000000
1	3	54	0.000000
1	3	55	0.000000
1	3	56	0.000000
1	3	57	0.000000
1	3	58	0.000000
1	3	59	0.000000
1	3	60	0.000000
1	3	61	0.000000
1	3	62	0.000000
1	3	63	0.000000
1	3	64	0.000000
1	3	65	0.000000
1	3	66	0.000000
1	3	67	0.000000
1	3	68	0.000000
1	3	69	0.000000
1	3	70	0.000000
1	3	71	0.000000
1	3	72	0.000000
1	3	73	0.000000
1	3	74	0.000000
1	3	75	0.000000
1	3	76	0.000000
1	3	77	0.000000
1	3	78	0.000000
1	3	79	0.000000
1	3	80	0.000000
1	3	81	0.000000
1	3	82	0.000000
1	3	83	0.000000
1	3	84	0.000000
1	3	85	0.000000
1	3	86	0.000000
1	3	87	0.000000
1	3	88	0.000000
1	3	89	0.000000
1	3	90	0.000000
1	3	91	0.000000
1	3	92	0.000000
1	3	93	0.000000
1	3	94	0.000000
1	3	95	0.000000
1	3	96	0.000000
1	3	97	0.000000
1	3	98	0.000000
1	3	99	0.000000
2	0	0	0.172231
2	0	1	0.086095
2	0	2	0.042768
2	0	3	0.021110
2	0	4	0.010357
2	0	5	0.005051
2	0	6	0.002448
2	0	7	0.001179
2	0	8	0.000564
2	0	9	0.000268
2	0	10	0.000126
2	0	11	0.000059
2	0	12	0.000027
2	0	13	0.000012
2	0	14	0.000006
2	0	15	0.000003
2	0	16	0.000001
2	0	17	0.000001
2	0	18	0.000000
2	0	19	0.000000
2	0	20	0.000000
2	0	21	0.000000
2	0	22	0.000000
2	0	23	0.000000
2	0	24	0.000000
2	0	25	0.000000
2	0	26	0.000000
2	0	27	0.000000
2	0	28	0.000000
2	0	29	0.000000
2	0	30	0.000000
2	0	31	0.000000
2	0	32	0.000000
2	0	33	0.000000
2	0	34	0.000000
2	0	35	0.000000
2	0	36	0.000000
2	0	37	0.000000
2	0	38	0.000000
2	0	39	0.000000
2	0	40	0.000000
2	0	41	0.000000
2	0	42	0.000000
2	0	43	0.000000
2	0	44	0.000000
2	0	45	0.000000
2	0	46	0.000000
2	0	47	0.000000
2	0	48	0.000000
2	0	49	0.000000
2	0	50	0.000000
2	0	51	0.000000
2	0	52	0.000000
2	0	53	0.000000
2	0	54	0.000000
2	0	55	0.000000
2	0	56	0.000000
2	0	57	0.000000
2	0	58	0.000000
2	0	59	0.000000
2	0	60	0.000000
2	0	61	0.000000
2	0	62	0.000000
2	0	63	0.000000
2	0	64	0.000000
2	0	65	0.000000
2	0	66	0.000000
2	0	67	0.000000
2	0	68	0.000000
2	0	69	0.000000
2	0	70	0.000000
2	0	71	0.000000
2	0	72	0.000000
2	0	73	0.000000
2	0	74	0.000000
2	0	75	0.000000
2	0	76	0.000000
2	0	77	0.000000
2	0	78	0.000000
2	0	79	0.000000
2	0	80	0.000000
2	0	81	0.000000
2	0	82	0.000000
2	0	83	0.000000
2	0	84	0.000000
2	0	85	0.000000
2	0	86	0.000000
2	0	87	0.000000
2	0	88	0.000000
2	0	89	0.000000
2	0	90	0.000000
2	0	91	0.000000
2	0	92	0.000000
2	0	93	0.000000
2	0	94	0.000000
2	0	95	0.000000
2	0	96	0.000000
2	0	97	0.000000
2	0	98	0.000000
2	0	99	0.000000
2	1	0	0.173424
2	1	1	0.087133
2	1	2	0.043550
2	1	3	0.021670
2	1	4	0.010740
2	1	5	0.005303
2	1	6	0.002608
2	1	7	0.001277
2	1	8	0.000623
2	1	9	0.000303
2	1	10	0.000146
2	1	11	0.000070
2	1	12	0.000034
2	1	13	0.000016
2	1	14	0.000008
2	1	15	0.000004
2	1	16	0.000002
2	1	17	0.000001
2	1	18	0.000001
2	1	19	0.000000
2	1	20	0.000000
2	1	21	0.000000
2	1	22	0.000000
2	1	23	0.000000
2	1	24	0.000000
2	1	25	0.000000
2	1	26	0.000000
2	1	27	0.000000
2	1	28	0.000000
2	1	29	0.000000
2	1	30	0.000000
2	1	31	0.000000
2	1	32	0.000000
2	1	33	0.000000
2	1	34	0.000000
2	1	35	0.000000
2	1	36	0.000000
2	1	37	0.000000
2	1	38	0.000000
2	1	39	0.000000
2	1	40	0.000000
2	1	41	0.000000
2	1	42	0.000000
2	1	43	0.000000
2	1	44	0.000000
2	1	45	0.000000
2	1	46	0.000000
2	1	47	0.000000
2	1	48	0.000000
2	1	49	0.000000
2	1	50	0.000000
2	1	51	0.000000
2	1	52	0.000000
2	1	53	0.000000
2	1	54	0.000000
2	1	55	0.000000
2	1	56	0.000000
2	1	57	0.000000
2	1	58	0.000000
2	1	59	0.000000
2	1	60	0.000000
2	1	61	0.000000
2	1	62	0.000000
2	1	63	0.000000
2	1	64	0.000000
2	1	65	0.000000
2	1	66	0.000000
2	1	67	0.000000
2	1	68	0.000000
2	1	69	0.000000
2	1	70	0.000000
2	1	71	0.000000
2	1	72	0.000000
2	1	73	0.000000
2	1	74	0.000000
2	1	75	0.000000
2	1	76	0.000000
2	1	77	0.000000
2	1	78	0.000000
2	1	79	0.000000
2	1	80	0.000000
2	1	81	0.000000
2	1	82	0.000000
2	1	83	0.000000
2	1	84	0.000000
2	1	85	0.000000
2	1	86	0.000000
2	1	87	0.000000
2	1	88	0.000000
2	1	89	0.000000
2	1	90	0.000000
2	1	91	0.000000
2	1	92	0.000000
2	1	93	0.000000
2	1	94	0.000000
2	1	95	0.000000
2	1	96	0.000000
2	1	97	0.000000
2	1	98	0.000000
2	1	99	0.000000
2	2	0	0.171859
2	2	1	0.086135
2	2	2	0.042941
2	2	3	0.021264
2	2	4	0.010457
2	2	5	0.005107
2	2	6	0.002476
2	2	7	0.001192
2	2	8	0.000569
2	2	9	0.000269
2	2	10	0.000126
2	2	11	0.000058
2	2	12	0.000027
2	2	13	0.000014
2	2	14	0.000007
2	2	15	0.000004
2	2	16	0.000002
2	2	17	0.000001
2	2	18	0.000000
2	2	19	0.000000
2	2	20	0.000000
2	2	21	0.000000
2	2	22	0.000000
2	2	23	0.000000
2	2	24	0.000000
2	2	25	0.000000
2	2	26	0.000000
2	2	27	0.000000
2	2	28	0.000000
2	2	29	0.000000
2	2	30	0.000000
2	2	31	0.000000
2	2	32	0.000000
2	2	33	0.000000
2	2	34	0.000000
2	2	35	0.000000
2	2	36	0.000000
2	2	37	0.000000
2	2	38	0.000000
2	2	39	0.000000
2	2	40	0.000000
2	2	41	0.000000
2	2	42	0.000000
2	2	43	0.000000
2	2	44	0.000000
2	2	45	0.000000
2	2	46	0.000000
2	2	47	0.000000
2	2	48	0.000000
2	2	49	0.000000
2	2	50	0.000000
2	2	51	0.000000
2	2	52	0.000000
2	2	53	0.000000
2	2	54	0.000000
2	2	55	0.000000
2	2	56	0.000000
2	2	57	0.000000
2	2	58	0.000000
2	2	59	0.000000
2	2	60	0.000000
2	2	61	0.000000
2	2	62	0.000000
2	2	63	0.000000
2	2	64	0.000000
2	2	65	0.000000
2	2	66	0.000000
2	2	67	0.000000
2	2	68	0.000000
2	2	69	0.000000
2	2	70	0.000000
2	2	71	0.000000
2	2	72	0.000000
2	2	73	0.000000
2	2	74	0.000000
2	2	75	0.000000
2	2	76	0.000000
2	2	77	0.000000
2	2	78	0.000000
2	2	79	0.000000
2	2	80	0.000000
2	2	81	0.000000
2	2	82	0.000000
2	2	83	0.000000
2	2	84	0.000000
2	2	85	0.000000
2	2	86	0.000000
2	2	87	0.000000
2	2	88	0.000000
2	2	89	0.000000
2	2	90	0.000000
2	2	91	0.000000
2	2	92	0.000000
2	2	93	0.000000
2	2	94	0.000000
2	2	95	0.000000
2	2	96	0.000000
2	2	97	0.000000
2	2	98	0.000000
2	2	99	0.000000
2	3	0	0.175969
2	3	1	0.091739
2	3	2	0.047828
2	3	3	0.024836
2	3	4	0.012835
2	3	5	0.006601
2	3	6	0.003379
2	3	7	0.001722
2	3	8	0.000874
2	3	9	0.000441
2	3	10	0.000222
2	3	11	0.000111
2	3	12	0.000055
2	3	13	0.000028
2	3	14	0.000014
2	3	15	0.000007
2	3	16	0.000003
2	3	17	0.000002
2	3	18	0.000001
2	3	19	0.000000
2	3	20	0.000000
2	3	21	0.000000
2	3	22	0.000000
2	3	23	0.000000
2	3	24	0.000000
2	3	25	0.000000
2	3	26	0.000000
2	3	27	0.000000
2	3	28	0.000000
2	3	29	0.000000
2	3	30	0.000000
2	3	31	0.000000
2	3	32	0.000000
2	3	33	0.000000
2	3	34	0.000000
2	3	35	0.000000
2	3	36	0.000000
2	3	37	0.000000
2	3	38	0.000000
2	3	39	0.000000
2	3	40	0.000000
2	3	41	0.000000
2	3	42	0.000000
2	3	43	0.000000
2	3	44	0.000000
2	3	45	0.000000
2	3	46	0.000000
2	3	47	0.000000
2	3	48	0.000000
2	3	49	0.000000
2	3	50	0.000000
2	3	51	0.000000
2	3	52	0.000000
2	3	53	0.000000
2	3	54	0.000000
2	3	55	0.000000
2	3	56	0.000000
2	3	57	0.000000
2	3	58	0.000000
2	3	59	0.000000
2	3	60	0.000000
2	3	61	0.000000
2	3	62	0.000000
2	3	63	0.000000
2	3	64	0.000000
2	3	65	0.000000
2	3	66	0.000000
2	3	67	0.000000
2	3	68	0.000000
2	3	69	0.000000
2	3	70	0.000000
2	3	71	0.000000
2	3	72	0.000000
2	3	73	0.000000
2	3	74	0.000000
2	3	75	0.000000
2	3	76	0.000000
2	3	77	0.000000
2	3	78	0.000000
2	3	79	0.000000
2	3	80	0.000000
2	3	81	0.000000
2	3	82	0.000000
2	3	83	0.000000
2	3	84	0.000000
2	3	85	0.000000
2	3	86	0.000000
2	3	87	0.000000
2	3	88	0.000000
2	3	89	0.000000
2	3	90	0.000000
2	3	91	0.000000
2	3	92	0.000000
2	3	93	0.000000
2	3	94	0.000000
2	3	95	0.000000
2	3	96	0.000000
2	3	97	0.000000
2	3	98	0.000000
2	3	99	0.000000
3	0	0	0.033469
3	0	1	0.018557
3	0	2	0.010557
3	0	3	0.005999
3	0	4	0.003369
3	0	5	0.001864
3	0	6	0.001016
3	0	7	0.000545
3	0	8	0.000289
3	0	9	0.000151
3	0	10	0.000078
3	0	11	0.000040
3	0	12	0.000020
3	0	13	0.000010
3	0	14	0.000005
3	0	15	0.000002
3	0	16	0.000001
3	0	17	0.000001
3	0	18	0.000000
3	0	19	0.000000
3	0	20	0.000000
3	0	21	0.000000
3	0	22	0.000000
3	0	23	0.000000
3	0	24	0.000000
3	0	25	0.000000
3	0	26	0.000000
3	0	27	0.000000
3	0	28	0.000000
3	0	29	0.000000
3	0	30	0.000000
3	0	31	0.000000
3	0	32	0.000000
3	0	33	0.000000
3	0	34	0.000000
3	0	35	0.000000
3	0	36	0.000000
3	0	37	0.000000
3	0	38	0.000000
3	0	39	0.000000
3	0	40	0.000000
3	0	41	0.000000
3	0	42	0.000000
3	0	43	0.000000
3	0	44	0.000000
3	0	45	0.000000
3	0	46	0.000000
3	0	47	0.000000
3	0	48	0.000000
3	0	49	0.000000
3	0	50	0.000000
3	0	51	0.000000
3	0	52	0.000000
3	0	53	0.000000
3	0	54	0.000000
3	0	55	0.000000
3	0	56	0.000000
3	0	57	0.000000
3	0	58	0.000000
3	0	59	0.000000
3	0	60	0.000000
3	0	61	0.000000
3	0	62	0.000000
3	0	63	0.000000
3	0	64	0.000000
3	0	65	0.000000
3	0	66	0.000000
3	0	67	0.000000
3	0	68	0.000000
3	0	69	0.000000
